subject_name,course_name,course_url
Business Courses,"
                     Capital Markets and Financial Institutions – How to Survive Them
                   ",https://www.classcentral.com/course/capital-markets-and-financial-institutio-10782
Business Courses,"
                     Principles of Corporate Finance –  A Tale of Value
                   ",https://www.classcentral.com/course/principles-of-corporate-finance-10783
Business Courses,"
                     用 Python 做商管程式設計（二）(Programming for Business Computing in Python (2))
                   ",https://www.classcentral.com/course/pbc2-10786
Business Courses,"
                     Контекстная реклама. Google AdWords
                   ",https://www.classcentral.com/course/kontextnaya-reklama-google-adwords-9517
Business Courses,"
                     Маркетинговая стратегия в digital среде (Digital marketing strategy) 
                   ",https://www.classcentral.com/course/digital-marketing-strategy-9518
Business Courses,"
                     Работа с клиентской базой и входящий маркетинг
                   ",https://www.classcentral.com/course/klientskaya-basa-vkhodyaschii-marketing-9519
Business Courses,"
                     Federal Taxation II: Property Transactions of Business Owners and Shareholders
                   ",https://www.classcentral.com/course/federal-taxation-business-9445
Business Courses,"
                     Entrepreneurship Strategy: From Ideation to Exit
                   ",https://www.classcentral.com/course/entrepreneurship-strategy-9448
Business Courses,"
                     Research Report: Delivering Insights
                   ",https://www.classcentral.com/course/marketing-research-report-9456
Business Courses,"
                     First Steps in Making the Business Case for Sustainability
                   ",https://www.classcentral.com/course/sustainable-business-9463
Business Courses,"
                     Sustainable Business: Big Issues, Big Changes
                   ",https://www.classcentral.com/course/sustainable-business-changes-9465
Business Courses,"
                     Capstone: Creating A Sustainability Proposal
                   ",https://www.classcentral.com/course/sustainability-proposal-9466
Business Courses,"
                     Creating New BigQuery Datasets and Visualizing Insights 日本語版
                   ",https://www.classcentral.com/course/gcp-creating-bigquery-datasets-visualizi-9672
Business Courses,"
                     Achieving Advanced Insights with BigQuery
                   ",https://www.classcentral.com/course/gcp-advanced-insights-bigquery-9675
Business Courses,"
                     Effective Sales – An Overview
                   ",https://www.classcentral.com/course/effective-sales-overview-9728
Business Courses,"
                     Models & Frameworks to Support Sales Planning 
                   ",https://www.classcentral.com/course/models-frameworks-support-sales-planning-9731
Business Courses,"
                     Sales Strategy
                   ",https://www.classcentral.com/course/sales-strategy-9732
Business Courses,"
                     Global Trends for Business and Society
                   ",https://www.classcentral.com/course/wharton-global-trends-business-9800
Business Courses,"
                     Acuerdos globales para el desarrollo sostenible
                   ",https://www.classcentral.com/course/acuerdos-globales-9631
